algo,run,env_step,explained_variance,mean_episode_reward,steps_per_sec,entropy,ghi_chu
PPO,ppo_v3,215040,0.8812948268988019,4095.3732992050086,11.951548038621109,-1.7394671514630318,"reward raw, w_lane 8"
PPO,ppo_v3,216064,0.9108725790634389,4679.054687665741,11.998366868758696,-1.739527978003025,"reward raw, w_lane 8"
PPO,ppo_v3,217088,0.8120369915899989,4688.8787890021495,11.643288309131067,-1.7405455201864242,"reward raw, w_lane 8"
PPO,ppo_v3,218112,0.9437465167829102,4700.736560835744,11.859920847693841,-1.7417206555604934,"reward raw, w_lane 8"
PPO,ppo_v3,219136,0.8677463853330266,4883.3730067954775,11.910729723775706,-1.7430582404136659,"reward raw, w_lane 8"
PPO,ppo_v3,220160,0.20955874715092715,4726.985108145152,11.882706200455482,-1.7441586792469024,"reward raw, w_lane 8"
PPO,ppo_v3,221184,0.6763026659186666,4767.950565659869,11.860485147187752,-1.7452953830361366,"reward raw, w_lane 8"
PPO,ppo_v3,222208,0.8853903813463162,4835.327741542297,11.759160752354697,-1.746352957189083,"reward raw, w_lane 8"
PPO,ppo_v3,223232,0.8878498550369477,5007.521602637385,11.761790281563712,-1.7470098838210106,"reward raw, w_lane 8"
PPO,ppo_v3,224256,0.4945165212451469,5080.881485305332,11.973716869654494,-1.748075322806835,"reward raw, w_lane 8"
PPO,ppo_v3,225280,0.9232520667643606,5192.6725434631035,11.667845841638677,-1.749103832244873,"reward raw, w_lane 8"
PPO,ppo_v3,226304,0.5837322282344184,4670.102828812004,11.663922947109217,-1.7492969796061515,"reward raw, w_lane 8"
PPO,ppo_v3,227328,0.40085760096922973,4993.041803484801,11.843544706221008,-1.749525387585163,"reward raw, w_lane 8"
PPO,ppo_v3,228352,0.7371014103110263,4947.830412836611,11.837330925970287,-1.7501288220286368,"reward raw, w_lane 8"
PPO,ppo_v3,229376,0.880852389816557,4908.905151848807,11.89996058353939,-1.7502895265817642,"reward raw, w_lane 8"
PPO,ppo_v3,230400,0.8579605019624686,4790.118265724028,11.819371353589537,-1.7500786945223807,"reward raw, w_lane 8"
PPO,ppo_v3,231424,0.8156927500711789,4851.584023586534,11.988811124441977,-1.7508855283260345,"reward raw, w_lane 8"
PPO,ppo_v3,232448,0.7637707850046926,5238.602463583499,11.714983023128314,-1.7521566137671472,"reward raw, w_lane 8"
PPO,ppo_v3,233472,0.8777280858026496,4865.152578339915,11.830488669065565,-1.7528421729803085,"reward raw, w_lane 8"
PPO,ppo_v3,234496,0.5495967699479707,4884.98034059533,11.904343737136385,-1.752742937207222,"reward raw, w_lane 8"
PPO,ppo_v3,235520,0.8856014023746294,4395.52917420959,11.625313126268608,-1.752752524614334,"reward raw, w_lane 8"
PPO,ppo_v3,236544,0.898571540032152,4648.146589596041,11.694678997078258,-1.753060555458069,"reward raw, w_lane 8"
PPO,ppo_v3,237568,0.864113686441384,3794.53785884952,11.62722638851581,-1.7528687492012978,"reward raw, w_lane 8"
PPO,ppo_v3,238592,0.9495591190309638,3106.162557530616,11.720599082448848,-1.7532373249530793,"reward raw, w_lane 8"
PPO,ppo_v3,239616,0.9115320666566168,3087.6527951702183,11.786707834341865,-1.754485611617565,"reward raw, w_lane 8"
PPO,ppo_v3,240640,0.25525890026193687,3259.6374420516054,11.807491913139788,-1.7557865902781487,"reward raw, w_lane 8"
PPO,ppo_v3,241664,0.6161766732003887,3835.1068565313544,11.876528742451216,-1.75581793487072,"reward raw, w_lane 8"
PPO,ppo_v3,242688,0.6687488534301396,4382.402161218336,11.860363701995917,-1.7564789578318596,"reward raw, w_lane 8"
PPO,ppo_v3,243712,0.7482207931411818,4229.764912494358,11.769034649269122,-1.7573053166270256,"reward raw, w_lane 8"
PPO,ppo_v3,244736,0.7606697418254134,4640.568635796295,11.883800854380677,-1.757388487458229,"reward raw, w_lane 8"
PPO,ppo_v3,245760,0.9215962658334962,4965.1139739286,11.850370656342895,-1.7574623465538024,"reward raw, w_lane 8"
PPO,ppo_v3,246784,0.8579536924084303,5073.460796095025,11.495569314228584,-1.757952506840229,"reward raw, w_lane 8"
PPO,ppo_v3,247808,0.751418487642677,4735.6227326586995,11.80041333906901,-1.7583388835191727,"reward raw, w_lane 8"
PPO,ppo_v3,248832,0.7328900232631108,4304.00471650148,11.793778455230019,-1.7590695172548294,"reward raw, w_lane 8"
PPO,ppo_v3,249856,0.8224186529195415,3806.507532280399,11.889989469513962,-1.7598026394844055,"reward raw, w_lane 8"
PPO,ppo_v3,250880,0.9344722376478548,2964.976880965392,15.835196315658942,-1.7600117206573487,"reward raw, w_lane 8"
PPO,ppo_v3,251904,0.7411278038152406,2727.532388720302,11.873417688485016,-1.7600884854793548,"reward raw, w_lane 8"
PPO,ppo_v3,252928,0.7511723504039246,3402.496241437627,11.828493177132728,-1.7604106649756432,"reward raw, w_lane 8"
PPO,ppo_v3,253952,0.8218923155867617,3435.879202112226,11.740036877827704,-1.7613125666975975,"reward raw, w_lane 8"
PPO,ppo_v3,254976,0.6408005931105638,3326.6762749960712,11.955402784664713,-1.7622842371463776,"reward raw, w_lane 8"
PPO,ppo_v4,0,0.0003965450016097938,-48.0033524530814,15.155197482266043,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,1024,0.47062237321163913,-35.3927486250058,16.493808747328238,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,2048,0.3393890950750599,-24.087340623931844,16.280650437975574,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,3072,0.7633261178058734,-15.111171146590769,16.38013103884253,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,4096,0.772445347504375,-30.62294268886987,15.991305608005927,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,5120,0.6592067382412279,-52.2279353534253,16.42007613697468,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,6144,0.7497648478711063,-71.62968171790844,16.414409461803913,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,7168,0.7187017664529003,-56.61403141294069,16.68831337812257,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,8192,0.21992120482754973,-22.448777902829292,15.792159102048423,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,9216,-0.3096846182768931,-14.683079119379164,17.047536319516844,-0.8949973583221436,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,10240,0.0067229329909527236,12.152667587179293,12.920692555236705,-0.8953698202967644,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,11264,0.485000379448426,13.065225698271348,12.614394918141734,-0.8955662712454796,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,12288,0.5376727353513706,36.17263878043899,11.93311999604801,-0.8951284617185593,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,13312,0.32607288486147734,48.66900770871329,12.53842039479317,-0.8950544402003289,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,14336,0.3108751159450086,50.584783330837226,11.703929403082492,-0.8953064441680908,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,15360,0.13888501875817172,34.20050222226819,11.715823406286452,-0.8949911281466484,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,16384,-0.9502632464050313,38.833225475996,11.851622549288962,-0.8953563377261162,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,17408,0.12287109422643916,46.41921814644955,11.934455991009704,-0.8960112690925598,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,18432,0.2742299285917076,49.77421573252269,11.60045058167722,-0.8971904084086418,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,19456,0.1553064624404743,48.34367454208492,11.882904803980143,-0.8969832390546799,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,20480,0.4318530969595644,58.32127346035035,11.762393729489444,-0.8965434297919274,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,21504,0.4748853935759304,76.07555265488882,11.46034548580545,-0.8963200464844704,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,22528,0.6719100154176287,65.69006560350988,12.399132780440004,-0.8962783142924309,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,23552,0.8032495346182069,25.786193965257137,12.391457352537447,-0.896815812587738,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,24576,0.8337712366401042,35.88987156110731,12.566648020778974,-0.8972694605588913,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,25600,0.6635973401012519,20.624405053313012,12.360330819996086,-0.8974894046783447,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,26624,0.8671404684737847,18.57778508114941,12.625658286846159,-0.898236694931984,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,27648,0.8387968161446295,21.408732122521354,12.465723920662386,-0.8988658532500267,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,28672,0.6800531683709021,29.652456935924015,12.455694571445646,-0.8996431708335877,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,29696,0.7825076488996875,44.521409931563724,12.541937941919242,-0.9006703928112983,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,30720,0.8260130313722289,34.21256321184037,12.660036037015397,-0.9009762704372406,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,31744,0.5635715413871856,40.72131018949446,12.550361986608449,-0.9010987430810928,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,32768,0.7732048721214505,57.939401550535464,12.540776179979886,-0.9014830216765404,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,33792,0.7712741727139856,50.850455209746166,12.633835462157192,-0.9014150232076645,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,34816,0.9101888196430235,65.33775556083434,12.533418765501379,-0.9013730078935623,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,35840,0.45389529778594695,90.48907391823647,12.070290374727561,-0.9016950383782387,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,36864,0.47033985984512205,85.31637897697485,12.757011356579957,-0.9021200105547905,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,37888,0.7427413121146769,64.37431214591885,12.523677719481048,-0.9024276018142701,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,38912,0.5747159176563985,72.48756430967236,12.966506871291115,-0.9023752182722091,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,39936,0.4463066732853972,73.20614337297387,12.573594757543342,-0.902402500808239,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,40960,0.3510627975821061,74.1914985878849,12.784765315941014,-0.9027760654687882,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,41984,0.5033480945312231,58.18239025761981,12.389582331768361,-0.9030212759971619,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,43008,0.04960489872395146,86.51320064132686,11.657999579635662,-0.9035923033952713,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,44032,0.4354819530447225,99.66632779473026,11.800786231789555,-0.9045077860355377,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,45056,0.43534682887467135,95.8689896191165,11.472963465895447,-0.9050135374069214,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,46080,0.5231741839623316,88.25609808680211,11.614623197242274,-0.9054065227508545,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,47104,0.5311572053956783,93.03780174218858,11.82016829108573,-0.9056705564260483,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,48128,0.04098620858824675,114.36386358658187,11.73264527223408,-0.9063678681850433,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,49152,0.5303171302365317,123.09928201567088,11.751212499064547,-0.9068595260381699,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,50176,0.1989183780076702,135.28552930569282,11.762978553894635,-0.9084699228405952,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,51200,0.39241258135381074,119.58584380979337,11.279406970013838,-0.9098810479044914,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,52224,0.32384170056495665,124.85870115103538,12.177338188367772,-0.9098835289478302,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,53248,0.357968094572382,149.17652676831182,12.452580555740896,-0.9098059818148613,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,54272,0.8001040006334936,168.17383560176705,12.459498947312271,-0.9096030697226525,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,55296,0.7917349011422462,147.05421845133512,12.461081876523124,-0.9098004147410392,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,56320,0.8570610261431384,115.9290215974041,12.260618475122852,-0.9103902876377106,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,57344,0.4597066750725126,95.57647531602125,12.433951680340499,-0.9114940896630287,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,58368,0.8450218559228557,100.40388188913244,12.406274707666947,-0.9116523429751396,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,59392,0.6759531926231158,79.13894789667768,12.236836726667235,-0.911194296181202,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,60416,0.7903328595511747,55.49695416676519,12.352997622223992,-0.9108259305357933,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,61440,-2.2702550181137955,76.58892100207345,12.479145383496487,-0.9109502509236336,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,62464,0.6770864441721163,96.2693751667055,12.40524349691244,-0.9115659609436989,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,63488,0.8510947616769527,109.06727066443791,12.285226528473377,-0.9115529954433441,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,64512,0.7105357828904932,103.83309606657785,12.332607932138266,-0.9123119100928306,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,65536,0.7426540771375871,100.83596773721953,12.494820598508907,-0.9135882139205933,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,66560,0.4208885463523834,121.52663828968873,12.319340715953102,-0.9135992065072059,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,67584,0.7303605454926441,99.6779814775031,12.482671721070203,-0.9135777726769447,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,68608,0.4617275658090825,87.60231707001294,12.101949912857267,-0.9141056329011917,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,69632,0.32792329513540897,65.2709553642938,12.682334929361971,-0.9155601933598518,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,70656,0.6328037950264389,75.81752113628382,12.784706899908844,-0.9168576702475548,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,71680,0.6155373690811052,77.70070410243582,12.726208586712989,-0.917892798781395,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,72704,0.7709015469255445,68.71560044445874,12.790516636724867,-0.9182174891233444,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,73728,0.773647298923748,84.29978025412645,12.803755564768434,-0.9187321171164513,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,74752,0.37471840792526356,74.02478431447568,12.808212701640713,-0.9187701106071472,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,75776,0.25008873735510506,54.082372686455,12.718867677999361,-0.9186973989009857,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,76800,0.4775917856855847,59.48615287409184,11.57019643406794,-0.9192109718918801,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,77824,0.2350520110678911,81.94277471593428,11.640973931787775,-0.9204000785946846,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,78848,-0.2760875799500371,110.06009524391177,11.7628223716738,-0.9215929493308067,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,79872,0.3203894264364585,138.48458605849777,11.89124935262106,-0.9230557397007942,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,80896,0.7354753497741601,150.51181282818632,11.700995991186455,-0.9234148412942886,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,81920,0.3453210255438198,148.553248680213,11.635297447361012,-0.9239626884460449,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,82944,0.634673360817049,184.2712292305391,11.82737575985857,-0.9243885248899459,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,83968,0.15374323173084936,221.09085429249458,11.794737716964788,-0.9244044169783592,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,84992,0.7133470292540673,255.5667364016736,11.811213872937602,-0.9248281881213188,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,86016,0.04935284298152409,275.75143267068006,11.756954144879911,-0.9257781982421875,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,87040,0.23147189316200012,261.5055631083478,11.625812333430718,-0.9259970471262932,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,88064,0.500492092411833,251.0453176383009,12.346269118641544,-0.9262658134102821,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,89088,0.5454572902475178,234.32297028314184,12.292397029862942,-0.9268813699483871,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,90112,0.1951716249659523,248.53672925824918,12.36242878287315,-0.9271872118115425,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,91136,0.5972658644108018,231.4489946074047,12.314094169826362,-0.9276098102331162,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,92160,0.6217006685970903,200.39521235242663,12.311754304221362,-0.9278592258691788,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,93184,0.8796470570928665,188.80957420103104,12.39899719033986,-0.9281367614865303,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,94208,0.47654215020186763,187.40761462658298,12.351161109145359,-0.9296694278717041,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,95232,0.6889822503713372,219.63175677561054,12.441130183233723,-0.9317253068089485,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,96256,0.41756210376368985,232.26372883656526,12.325870027730204,-0.9314548686146736,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,97280,0.4152179529317013,238.099806950555,12.113955570078248,-0.9313150405883789,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,98304,0.6531382215473619,228.57279167965007,11.655356690077106,-0.9313919961452484,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,99328,0.7479053014276675,234.89326612314812,11.968841404710485,-0.9315115928649902,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,100352,0.642597375019104,251.11261398354446,12.00559878304398,-0.9318197816610336,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,101376,0.6506099811990328,267.63353987840145,12.335814752345748,-0.9324350669980049,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,102400,0.7238386927640879,242.04177183072247,12.384700682991598,-0.9326520159840583,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,103424,0.33310329300812513,233.81468373849674,12.474465151927058,-0.9326268568634987,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,104448,0.08129414025785575,223.03879537778522,12.490390893176478,-0.933117538690567,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,105472,0.8502067554654884,208.4818476944459,12.625772045014985,-0.9333751901984215,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,106496,0.6126627651668326,222.00655410931208,12.467326490794457,-0.933928145468235,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,107520,0.5787274261908093,218.33578209247838,12.342751561503592,-0.9342995986342431,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,108544,0.679077066358735,203.13900604178116,12.204526195103655,-0.9346118584275246,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,109568,0.7004376873538785,185.68091701093218,12.721835612715608,-0.9352276518940925,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,110592,0.6386152165738191,144.88555483235078,12.63636167503131,-0.9354580029845238,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,111616,0.530024938314656,124.14995124906304,12.836386482887425,-0.9355393409729004,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,112640,0.7170115277018658,97.4146036205909,12.809264245797499,-0.9356253758072853,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,113664,0.6677675124315459,77.98692773981443,12.79210448263058,-0.9359527006745338,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,114688,0.4343008387474465,86.75468714829185,12.699279741633596,-0.9362452104687691,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,115712,0.4378810689611339,109.41181422528567,11.689993491876582,-0.9362518414855003,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,116736,0.16671701190483024,123.81150292172586,12.0199973979516,-0.9370165720582009,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,117760,0.09089604616621472,154.81241346199388,11.831381198878661,-0.9379185289144516,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,118784,0.2352466264105464,185.13432288933305,11.509536935217328,-0.9378816172480583,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,119808,-0.052471556325498714,197.68409553167643,12.015066028409937,-0.9375001057982445,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,120832,0.26853722428695037,226.57884511020907,11.905071293251533,-0.9369793996214867,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,121856,0.2895173732588714,241.9078499921794,11.971582140860136,-0.9368755236268044,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,122880,0.7724410257060124,247.82589024388022,11.546254248852293,-0.936657939851284,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,123904,0.8425088639536094,249.54391111993883,11.803815476228658,-0.9369333922863007,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,124928,0.6007943610161114,230.402692933979,11.415401388250425,-0.9367337420582771,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,125952,0.6517332483307241,220.98956871093483,12.488278000128972,-0.9364225536584854,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,126976,0.2634052593190348,222.70503274768447,12.412606481322316,-0.936991436779499,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,128000,0.5760440925741124,237.02923620947362,12.473295606288099,-0.9391939133405686,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,129024,0.5028048581450362,236.86757958608595,12.375750540958403,-0.9409563779830933,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,130048,0.3927547206545414,261.5708972598618,12.58158604335681,-0.9426547333598136,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,131072,0.26929892780843445,241.94325241140865,12.563531905469699,-0.9438075825572014,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,132096,0.26536282083642204,272.9940790228303,12.55848488840188,-0.9431676149368287,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,133120,0.4761459252165309,294.85166719738254,12.641798819872177,-0.9438381761312484,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,134144,0.7051097210228331,289.8319092722225,12.63322954877299,-0.9438373535871506,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,135168,0.5276308088639443,301.84561839760397,12.661306146219484,-0.9439496368169784,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,136192,0.6496372103639309,302.49521161906006,12.323292915905286,-0.945214657485485,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,137216,0.6875831150558476,296.67724013901596,12.813885553134437,-0.9467904984951019,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,138240,0.5261900489939315,295.8761013523766,12.787007639183255,-0.9471017450094223,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,139264,0.7629305452026461,293.6183737197508,12.789146250423348,-0.9481659576296806,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,140288,0.3878363741777746,299.15148744900625,12.857349462401837,-0.949019156396389,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,141312,-0.8010221594504681,299.53857959939313,12.75413689816322,-0.9489959433674813,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,142336,0.2320130142811896,300.232979545489,12.837286991285042,-0.9497017994523048,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,143360,0.2496505771663119,313.6465373162163,12.764524330851643,-0.9510434776544571,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,144384,0.5036638531204372,319.6466382165669,12.775876657659937,-0.9521188095211983,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,145408,-1.6560381511120554,318.0061412994936,12.774211797098515,-0.9526365280151368,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,146432,0.7500060686301019,302.231029773818,12.723840562232255,-0.9533293694257736,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,147456,-0.4846273830636625,302.24346415643214,12.775843252827398,-0.9531125769019126,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
PPO,ppo_v4,148480,0.37383112253756634,231.5219819198221,12.482317212807951,-0.9537227183580399,"reward chuan hoa, 4 town — MO HINH DUOC CHON"
